gene1	gene2	goIds1	goIds2
hsa:8676	hsa:9554	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0016192', 'GO:0045732', 'GO:1902902', 'GO:0006888']
hsa:8676	hsa:9482	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0016192', 'GO:0071346', 'GO:0008333', 'GO:1903076', 'GO:0006906', 'GO:0045022']
hsa:8676	hsa:10490	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0097352', 'GO:0016192', 'GO:0006904', 'GO:1903076', 'GO:0061025']
hsa:8676	hsa:10282	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0016192', 'GO:0048280', 'GO:0006888']
hsa:8676	hsa:9342	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0006887', 'GO:0006903', 'GO:0016240', 'GO:0060271', 'GO:0097352', 'GO:0061025']
hsa:8676	hsa:10652	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0042147', 'GO:0006903', 'GO:0006904', 'GO:0006888', 'GO:0008150']
hsa:8676	hsa:6843	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0016082', 'GO:0031630', 'GO:0035493']
hsa:8676	hsa:6804	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0045956', 'GO:0017157', 'GO:0030073', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0009629', 'GO:0098815', 'GO:0050796', 'GO:0035493', 'GO:0016925', 'GO:0010701', 'GO:0001956', 'GO:0045921', 'GO:0046879', 'GO:0031629', 'GO:0033605', 'GO:0045055', 'GO:0072657', 'GO:0032940', 'GO:2000463', 'GO:0048488', 'GO:0010807', 'GO:0006836', 'GO:0048278']
hsa:8676	hsa:9341	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0006887', 'GO:0001921', 'GO:0042147', 'GO:0051649', 'GO:0016192', 'GO:1903531', 'GO:0065003', 'GO:0071346', 'GO:0002639', 'GO:0043001', 'GO:0006904', 'GO:0034446', 'GO:1903593', 'GO:0017156', 'GO:0035493', 'GO:0061025', 'GO:0070254']
hsa:8676	hsa:6844	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0017157', 'GO:0043001', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0006887', 'GO:0009749', 'GO:0043320', 'GO:1903593', 'GO:0035493', 'GO:0006906', 'GO:0046879', 'GO:0060627', 'GO:0016192', 'GO:1902259', 'GO:0098967', 'GO:0065003', 'GO:0032869', 'GO:0017158', 'GO:0045055', 'GO:0061025', 'GO:0060291', 'GO:1903421', 'GO:0051649', 'GO:0090316', 'GO:0048488', 'GO:0043312', 'GO:0043308', 'GO:0070254']
hsa:8676	hsa:10791	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0007517', 'GO:0043001', 'GO:0007519']
hsa:8676	hsa:9527	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0042147', 'GO:0006891', 'GO:0006888']
hsa:8676	hsa:662	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0016320', 'GO:0097194', 'GO:0042594', 'GO:0007029', 'GO:0014823', 'GO:0043066', 'GO:0090649', 'GO:0006915', 'GO:0140208']
hsa:8676	hsa:8417	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0001916', 'GO:0070925', 'GO:0051640', 'GO:0016192', 'GO:1902685', 'GO:0008333', 'GO:1903076', 'GO:0016079', 'GO:0006906']
hsa:8676	hsa:55850	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']	['GO:0071786', 'GO:0060628', 'GO:0007029']
hsa:55014	hsa:2054	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0030033', 'GO:0007165', 'GO:0006903', 'GO:0030855', 'GO:0007398', 'GO:0016192', 'GO:0046907', 'GO:0061952', 'GO:0048546', 'GO:1903575', 'GO:0006906', 'GO:0000281', 'GO:0034599', 'GO:0009887']
hsa:55014	hsa:51272	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0042147', 'GO:2000156']
hsa:55014	hsa:6845	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0006887', 'GO:0034197', 'GO:0097352', 'GO:0016192', 'GO:0048280', 'GO:0043320', 'GO:0008333', 'GO:0043312', 'GO:0006911', 'GO:0017156', 'GO:0006906', 'GO:1903595', 'GO:0043308', 'GO:0047496', 'GO:0006888']
hsa:55014	hsa:8773	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0006887', 'GO:0006903', 'GO:0017157', 'GO:0002553', 'GO:0016192', 'GO:0065003', 'GO:0098967', 'GO:0006892', 'GO:0061025', 'GO:0099003']
hsa:55014	hsa:9570	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016192', 'GO:0006891', 'GO:0006888']
hsa:55014	hsa:415117	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	[]
hsa:55014	hsa:6811	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:1903358', 'GO:0042147', 'GO:0016192', 'GO:0048280', 'GO:0034498', 'GO:0045732', 'GO:0090166', 'GO:0006888']
hsa:55014	hsa:53407	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0090158', 'GO:1902953', 'GO:1902117', 'GO:1903358']
hsa:55014	hsa:143187	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0042147', 'GO:0050882', 'GO:0048280', 'GO:0032456', 'GO:0006914', 'GO:0006888', 'GO:0016189']
hsa:55014	hsa:112755	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0010468', 'GO:1903422', 'GO:1904050', 'GO:0017157', 'GO:0016192', 'GO:2000463', 'GO:0031629', 'GO:0098967', 'GO:0061669', 'GO:0016081', 'GO:0006904', 'GO:0016079', 'GO:0010807', 'GO:0048791', 'GO:0001956', 'GO:0072657']
hsa:55014	hsa:8675	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0032456', 'GO:0042147']
hsa:55014	hsa:10228	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016189', 'GO:0042147', 'GO:0007032', 'GO:0016192', 'GO:0032456', 'GO:0006906', 'GO:0032880']
hsa:55014	hsa:6810	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0048284', 'GO:1902041', 'GO:0017157', 'GO:0071346', 'GO:0030335', 'GO:0016081', 'GO:0016079', 'GO:0008284', 'GO:0035774', 'GO:0045785', 'GO:2000010', 'GO:0035493', 'GO:0034394', 'GO:0043311', 'GO:0065003', 'GO:0098967', 'GO:1903078', 'GO:0061025', 'GO:0034599', 'GO:0060291', 'GO:0002639', 'GO:0043085', 'GO:1903575', 'GO:0050921', 'GO:0099003']
hsa:55014	hsa:8673	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0030100', 'GO:0071346', 'GO:1903595', 'GO:0035493', 'GO:0006906', 'GO:0070625', 'GO:0046718', 'GO:1902278', 'GO:0097352', 'GO:0016192', 'GO:0065003', 'GO:0061025', 'GO:0051649', 'GO:0016240', 'GO:1903531', 'GO:0043312', 'GO:1903076', 'GO:0043308', 'GO:0070254']
hsa:55014	hsa:8676	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']
hsa:55014	hsa:6809	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']
hsa:55014	hsa:8674	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:1900242', 'GO:0042996', 'GO:0071346', 'GO:0043001', 'GO:0032456', 'GO:0035493', 'GO:0016189']
hsa:55014	hsa:9554	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016192', 'GO:0045732', 'GO:1902902', 'GO:0006888']
hsa:55014	hsa:9482	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016192', 'GO:0071346', 'GO:0008333', 'GO:1903076', 'GO:0006906', 'GO:0045022']
hsa:55014	hsa:10490	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0097352', 'GO:0016192', 'GO:0006904', 'GO:1903076', 'GO:0061025']
hsa:55014	hsa:10282	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016192', 'GO:0048280', 'GO:0006888']
hsa:55014	hsa:9342	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0006887', 'GO:0006903', 'GO:0016240', 'GO:0060271', 'GO:0097352', 'GO:0061025']
hsa:55014	hsa:10652	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0042147', 'GO:0006903', 'GO:0006904', 'GO:0006888', 'GO:0008150']
hsa:55014	hsa:6843	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016082', 'GO:0031630', 'GO:0035493']
hsa:55014	hsa:6804	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0045956', 'GO:0017157', 'GO:0030073', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0009629', 'GO:0098815', 'GO:0050796', 'GO:0035493', 'GO:0016925', 'GO:0010701', 'GO:0001956', 'GO:0045921', 'GO:0046879', 'GO:0031629', 'GO:0033605', 'GO:0045055', 'GO:0072657', 'GO:0032940', 'GO:2000463', 'GO:0048488', 'GO:0010807', 'GO:0006836', 'GO:0048278']
hsa:55014	hsa:9341	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0006887', 'GO:0001921', 'GO:0042147', 'GO:0051649', 'GO:0016192', 'GO:1903531', 'GO:0065003', 'GO:0071346', 'GO:0002639', 'GO:0043001', 'GO:0006904', 'GO:0034446', 'GO:1903593', 'GO:0017156', 'GO:0035493', 'GO:0061025', 'GO:0070254']
hsa:55014	hsa:6844	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0017157', 'GO:0043001', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0006887', 'GO:0009749', 'GO:0043320', 'GO:1903593', 'GO:0035493', 'GO:0006906', 'GO:0046879', 'GO:0060627', 'GO:0016192', 'GO:1902259', 'GO:0098967', 'GO:0065003', 'GO:0032869', 'GO:0017158', 'GO:0045055', 'GO:0061025', 'GO:0060291', 'GO:1903421', 'GO:0051649', 'GO:0090316', 'GO:0048488', 'GO:0043312', 'GO:0043308', 'GO:0070254']
hsa:55014	hsa:10791	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0007517', 'GO:0043001', 'GO:0007519']
hsa:55014	hsa:9527	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0042147', 'GO:0006891', 'GO:0006888']
hsa:55014	hsa:662	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0016320', 'GO:0097194', 'GO:0042594', 'GO:0007029', 'GO:0014823', 'GO:0043066', 'GO:0090649', 'GO:0006915', 'GO:0140208']
hsa:55014	hsa:8417	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0001916', 'GO:0070925', 'GO:0051640', 'GO:0016192', 'GO:1902685', 'GO:0008333', 'GO:1903076', 'GO:0016079', 'GO:0006906']
hsa:55014	hsa:55850	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']	['GO:0071786', 'GO:0060628', 'GO:0007029']
hsa:6809	hsa:2054	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0030033', 'GO:0007165', 'GO:0006903', 'GO:0030855', 'GO:0007398', 'GO:0016192', 'GO:0046907', 'GO:0061952', 'GO:0048546', 'GO:1903575', 'GO:0006906', 'GO:0000281', 'GO:0034599', 'GO:0009887']
hsa:6809	hsa:51272	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0042147', 'GO:2000156']
hsa:6809	hsa:6845	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0006887', 'GO:0034197', 'GO:0097352', 'GO:0016192', 'GO:0048280', 'GO:0043320', 'GO:0008333', 'GO:0043312', 'GO:0006911', 'GO:0017156', 'GO:0006906', 'GO:1903595', 'GO:0043308', 'GO:0047496', 'GO:0006888']
hsa:6809	hsa:8773	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0006887', 'GO:0006903', 'GO:0017157', 'GO:0002553', 'GO:0016192', 'GO:0065003', 'GO:0098967', 'GO:0006892', 'GO:0061025', 'GO:0099003']
hsa:6809	hsa:9570	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016192', 'GO:0006891', 'GO:0006888']
hsa:6809	hsa:415117	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	[]
hsa:6809	hsa:6811	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:1903358', 'GO:0042147', 'GO:0016192', 'GO:0048280', 'GO:0034498', 'GO:0045732', 'GO:0090166', 'GO:0006888']
hsa:6809	hsa:53407	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0090158', 'GO:1902953', 'GO:1902117', 'GO:1903358']
hsa:6809	hsa:143187	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0042147', 'GO:0050882', 'GO:0048280', 'GO:0032456', 'GO:0006914', 'GO:0006888', 'GO:0016189']
hsa:6809	hsa:112755	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0010468', 'GO:1903422', 'GO:1904050', 'GO:0017157', 'GO:0016192', 'GO:2000463', 'GO:0031629', 'GO:0098967', 'GO:0061669', 'GO:0016081', 'GO:0006904', 'GO:0016079', 'GO:0010807', 'GO:0048791', 'GO:0001956', 'GO:0072657']
hsa:6809	hsa:8675	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0032456', 'GO:0042147']
hsa:6809	hsa:10228	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016189', 'GO:0042147', 'GO:0007032', 'GO:0016192', 'GO:0032456', 'GO:0006906', 'GO:0032880']
hsa:6809	hsa:6810	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0048284', 'GO:1902041', 'GO:0017157', 'GO:0071346', 'GO:0030335', 'GO:0016081', 'GO:0016079', 'GO:0008284', 'GO:0035774', 'GO:0045785', 'GO:2000010', 'GO:0035493', 'GO:0034394', 'GO:0043311', 'GO:0065003', 'GO:0098967', 'GO:1903078', 'GO:0061025', 'GO:0034599', 'GO:0060291', 'GO:0002639', 'GO:0043085', 'GO:1903575', 'GO:0050921', 'GO:0099003']
hsa:6809	hsa:8673	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0030100', 'GO:0071346', 'GO:1903595', 'GO:0035493', 'GO:0006906', 'GO:0070625', 'GO:0046718', 'GO:1902278', 'GO:0097352', 'GO:0016192', 'GO:0065003', 'GO:0061025', 'GO:0051649', 'GO:0016240', 'GO:1903531', 'GO:0043312', 'GO:1903076', 'GO:0043308', 'GO:0070254']
hsa:6809	hsa:8676	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0001913', 'GO:0043316', 'GO:0071346', 'GO:0043320', 'GO:0043312', 'GO:0061025', 'GO:0042267']
hsa:6809	hsa:55014	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0007030', 'GO:0016240', 'GO:0097352', 'GO:0034497', 'GO:0097111', 'GO:0006888']
hsa:6809	hsa:8674	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:1900242', 'GO:0042996', 'GO:0071346', 'GO:0043001', 'GO:0032456', 'GO:0035493', 'GO:0016189']
hsa:6809	hsa:9554	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016192', 'GO:0045732', 'GO:1902902', 'GO:0006888']
hsa:6809	hsa:9482	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016192', 'GO:0071346', 'GO:0008333', 'GO:1903076', 'GO:0006906', 'GO:0045022']
hsa:6809	hsa:10490	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0097352', 'GO:0016192', 'GO:0006904', 'GO:1903076', 'GO:0061025']
hsa:6809	hsa:10282	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016192', 'GO:0048280', 'GO:0006888']
hsa:6809	hsa:9342	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0006887', 'GO:0006903', 'GO:0016240', 'GO:0060271', 'GO:0097352', 'GO:0061025']
hsa:6809	hsa:10652	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0042147', 'GO:0006903', 'GO:0006904', 'GO:0006888', 'GO:0008150']
hsa:6809	hsa:6843	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0016082', 'GO:0031630', 'GO:0035493']
hsa:6809	hsa:6804	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0045956', 'GO:0017157', 'GO:0030073', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0009629', 'GO:0098815', 'GO:0050796', 'GO:0035493', 'GO:0016925', 'GO:0010701', 'GO:0001956', 'GO:0045921', 'GO:0046879', 'GO:0031629', 'GO:0033605', 'GO:0045055', 'GO:0072657', 'GO:0032940', 'GO:2000463', 'GO:0048488', 'GO:0010807', 'GO:0006836', 'GO:0048278']
hsa:6809	hsa:9341	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0006887', 'GO:0001921', 'GO:0042147', 'GO:0051649', 'GO:0016192', 'GO:1903531', 'GO:0065003', 'GO:0071346', 'GO:0002639', 'GO:0043001', 'GO:0006904', 'GO:0034446', 'GO:1903593', 'GO:0017156', 'GO:0035493', 'GO:0061025', 'GO:0070254']
hsa:6809	hsa:6844	['GO:0006887', 'GO:0045785', 'GO:0010468', 'GO:0031175', 'GO:0016192', 'GO:0046907', 'GO:0098967', 'GO:0090174', 'GO:1903078', 'GO:0016081', 'GO:2000010', 'GO:0050804', 'GO:0008284', 'GO:0050921', 'GO:0061025', 'GO:0099003', 'GO:0060291']	['GO:0017157', 'GO:0043001', 'GO:0016081', 'GO:0016079', 'GO:0017156', 'GO:0006887', 'GO:0009749', 'GO:0043320', 'GO:1903593', 'GO:0035493', 'GO:0006906', 'GO:0046879', 'GO:0060627', 'GO:0016192', 'GO:1902259', 'GO:0098967', 'GO:0065003', 'GO:0032869', 'GO:0017158', 'GO:0045055', 'GO:0061025', 'GO:0060291', 'GO:1903421', 'GO:0051649', 'GO:0090316', 'GO:0048488', 'GO:0043312', 'GO:0043308', 'GO:0070254']
